,t_add,prev,foll,skip,loop,time_finding_nets,n_nodes_used,n_nets_found,net_trans,net_places,net_nodes,f1_tran,precision_tran,fitness_tran,time_conf_tran,time_conf_approx,f1_approx_best,precision_approx_best,fitness_approx_best,f1_approx,f1_complete,precision_approx,precision_complete,fitness_approx,fitness_complete
7,O_Accepted,{'O_Returned'},{'End'},True,False,0.028769582509994507,7,18,8,6,14,0.971770052626826,0.9894105446854,0.9547475768329982,11.936983585357666,3.2714526653289795,0.9634526190866886,0.9321928497068761,0.9968816354461421,"[0.8366243623613735, 0.9347304710066362, 0.9131743000145736, 0.9469932782147233, 0.9179255259281968, 0.9347254741818771, 0.82668904278745, 0.9066440713259563, 0.9147762470917606, 0.9322492078657135, 0.8297079108510823, 0.9059918307624377, 0.898125693481071, 0.9281124836445225, 0.8007469042780168, 0.8994854501324774, 0.8098559460204094, 0.8997778089912974]","[0.8882152617258906, 0.956377645253619, 0.9501468474121509, 0.9634526190866886, 0.9499657774414582, 0.9563757015736556, 0.9283854741166259, 0.9556255243811185, 0.9657329029325564, 0.971770052626826, 0.9049937522794507, 0.9377294866963817, 0.9396051230099669, 0.9519201790930466, 0.917262001894454, 0.9507628169672425, 0.894632488004125, 0.9334456178441208]","[0.7191828958213186, 0.8775127059735168, 0.8707256860287993, 0.8993917839738143, 0.848989870607904, 0.8775127059735168, 0.9218731307572676, 0.9275346237334683, 0.9824478107429119, 0.982750575899303, 0.7755904129026819, 0.8282049075861624, 0.8324997541409686, 0.8659304885145526, 0.9043209415001794, 0.9126760178926645, 0.7591002964357465, 0.8178800825259088]","[0.8009126892206972, 0.9190317098156081, 0.9202783870579634, 0.9321928497068761, 0.9073394821331036, 0.9190317098156081, 0.9545316027869738, 0.9565090658558075, 0.9892972079472155, 0.9894105446854, 0.8636103253653533, 0.8852068418426555, 0.8970460893544648, 0.9108391339460832, 0.9438288107341893, 0.9468162076028057, 0.8533169325867145, 0.8776037276171597]","[0.999907771609455, 0.9999304201835026, 0.9599738368741845, 0.9999151013705766, 0.9990452691780346, 0.9999189838126528, 0.7493210824372469, 0.886673813298791, 0.8558264357264087, 0.8866844638341199, 0.8919440880277409, 0.999905247554108, 0.974983634308639, 0.9999158977884463, 0.7184599682181136, 0.8866707271873691, 0.8678852750948891, 0.9999021615299016]","[0.9968789079812842, 0.9968873357033847, 0.982019159918419, 0.9968816354461421, 0.996794624715944, 0.9968831120611766, 0.9036335242320662, 0.9547436136805372, 0.9432650488417755, 0.9547475768329982, 0.9505429101526792, 0.9968780005948336, 0.9864035920872462, 0.9968819637056172, 0.8921498478732077, 0.9547424653129013, 0.9401524085062348, 0.996876852239274]"
6,O_Cancelled,"{'O_Sent (online only)', 'O_Returned', 'O_Sent (mail and online)', 'O_Created'}",{'End'},True,False,0.23724998533725739,13,40,11,8,19,0.956377645253619,0.9190317098156081,0.9968873357033847,27.420776844024658,11.369828701019287,0.956377645253619,0.9190317098156081,0.9968873357033847,"[0.8604673967380145, 0.8806223059298944, 0.8809325371282851, 0.8566957425339393, 0.8757410018879065, 0.8738141272365131, 0.9519938271150646, 0.9091357619497343, 0.9457447165293392, 0.9168289781437388, 0.9181290541384004, 0.9207379169778408, 0.8518962770119464, 0.892698942444577, 0.8626815628269208, 0.8911994481477732, 0.9110634789554225, 0.9117754103736907, 0.9442394627153023, 0.9519908700503819, 0.8659169840412402, 0.913023192137533, 0.9427719815738016, 0.9091332473798412, 0.8982241423930835, 0.9058934638686169, 0.8948319752568382, 0.9161883720124668, 0.8506565710757673, 0.8918698893305993, 0.8996783630656012, 0.9342012911485494, 0.8494711527297596, 0.8859088828738784, 0.9321757374017112, 0.9471374539921286, 0.899911236186311, 0.9122739376195921, 0.8876149364086278, 0.9295271237774912]","[0.8755844948652975, 0.8944426036216294, 0.8951357339298827, 0.8681658953558145, 0.8859179700382145, 0.8841247174498676, 0.956377645253619, 0.9177063135168774, 0.9513095484300889, 0.9278664708585895, 0.9290654624843068, 0.9314708278154126, 0.8767338106665422, 0.9027344325490356, 0.8829025155006968, 0.9054161920752344, 0.9235422171761996, 0.9238344089727458, 0.9499654085794627, 0.9563752884827419, 0.8872682243172301, 0.9245810600463251, 0.9496595097576749, 0.9177042891598237, 0.9128315764325219, 0.9188846299617197, 0.9174465552238348, 0.9275323850237421, 0.8754394457919112, 0.9017762178697372, 0.9116811749401265, 0.940024900298157, 0.8717892695771164, 0.9005564112891402, 0.9396047545071351, 0.9519197698412043, 0.914690816342023, 0.9197981352130227, 0.9013188792186309, 0.9357200814482173]","[0.7996315089068227, 0.8351573993546342, 0.8357156252627131, 0.7515552119886995, 0.7813660517154111, 0.7783034381561971, 0.9116629165440733, 0.8416020816836365, 0.9065683985232913, 0.8958859066412861, 0.8983674879115818, 0.9033721237155413, 0.7925502990755846, 0.8157134944193417, 0.8479195039412323, 0.8543899595973565, 0.888877222088054, 0.8871934937516213, 0.8975603290205233, 0.9116629165440733, 0.8576438272546925, 0.8885114947199342, 0.9028423131870145, 0.8416020816836365, 0.8803985596962569, 0.8818118328354557, 0.97278157382687, 0.8980851864593844, 0.7842104823972162, 0.8124898422717998, 0.8552717168518695, 0.8795871395691269, 0.8359616813173207, 0.8447187225314972, 0.8861805980004467, 0.9028036011864211, 0.8664025695205212, 0.8415006086135919, 0.843891985831793, 0.8713374456041255]","[0.8150984859501995, 0.84840194424044, 0.8496500323532661, 0.7688940181927969, 0.7971858149726356, 0.7942864616607391, 0.9190317098156081, 0.8545953020543973, 0.9147721703045354, 0.9052409832433992, 0.9075226013262239, 0.9121205165838754, 0.8233680348005155, 0.8304998712345435, 0.8631013882342561, 0.868366825251887, 0.9001469537178347, 0.89831207862142, 0.9073394821331036, 0.9190317098156081, 0.8741572124269854, 0.8989012942142921, 0.9133411413434134, 0.8545953020543973, 0.8923381264061705, 0.8934846678473882, 0.9816882434869968, 0.9072889273501761, 0.8170324013966668, 0.8273813042129061, 0.8690878490894477, 0.8893067143275535, 0.8523372905400856, 0.8594712244920507, 0.8970460893544648, 0.9108391339460832, 0.8834049657230135, 0.8537834301225276, 0.858794456310809, 0.8816333139768615]","[0.9313223078081934, 0.9313223078081934, 0.9313223078081934, 0.9960388723724048, 0.9960453453234515, 0.9960453453234515, 0.9960582912255447, 0.9884534084956377, 0.9884598814466843, 0.9387746574197318, 0.938779572943613, 0.9387844520481016, 0.920849249876409, 0.985730239105385, 0.8779667362423725, 0.9313234445547883, 0.9343856193465325, 0.937758352998275, 0.9960402080627186, 0.9960518169587619, 0.8743513075023497, 0.9389256845811673, 0.9863969913768639, 0.9884474635591423, 0.9167864775895922, 0.931327326528923, 0.8284479228071683, 0.9350364030892799, 0.9294049771702151, 0.9884402451595238, 0.9489488276860121, 0.996046480825373, 0.8634244330727248, 0.9313219903244714, 0.9832067955442233, 0.996050362747811, 0.9361161183913684, 0.9960450266144222, 0.9361161183913684, 0.9960450266144222]","[0.9457670232147202, 0.9457670232147202, 0.9457670232147202, 0.9968720011430942, 0.996877112663191, 0.996877112663191, 0.9968873357033847, 0.9908819587697226, 0.9908870702898195, 0.9516519487353621, 0.9516559658080862, 0.9516599541026326, 0.9374967233610346, 0.9887315431455125, 0.9036335242320662, 0.9457679208737667, 0.9481860401945109, 0.9508493997221875, 0.9967938124669611, 0.99688221441157, 0.9007785147425382, 0.9517712109335908, 0.9889858362888472, 0.9908772386566395, 0.9342884583759585, 0.9457709863671812, 0.8610963984784592, 0.9486998034018951, 0.9428400805107695, 0.9908715384593418, 0.9586645877327318, 0.9968780005948336, 0.8921498478732077, 0.9457667725061308, 0.9864027798382632, 0.9968810660560106, 0.9482740088035178, 0.996876852239274, 0.9482740088035178, 0.996876852239274]"
1,O_Create Offer,set(),{'O_Created'},False,False,0.002040281891822815,3,2,3,4,7,0.9499675089779759,0.9073394821331036,0.9967984376384175,1.2360939979553223,0.5153851509094238,0.9499675089779759,0.9073394821331036,0.9967984376384175,"[0.9999750006249843, 0.9999750006249843]","[0.9499675089779759, 0.9499675089779759]","[1.0, 1.0]","[0.9073394821331036, 0.9073394821331036]","[0.999950002499875, 0.999950002499875]","[0.9967984376384175, 0.9967984376384175]"
4,O_Created,{'O_Create Offer'},"{'O_Sent (online only)', 'O_Cancelled', 'O_Refused', 'O_Sent (mail and online)'}",False,False,0.03532786667346954,10,10,11,8,19,0.9499675089779759,0.9073394821331036,0.9967984376384175,6.258649110794067,3.2235164642333984,0.9499675089779759,0.9073394821331036,0.9967984376384175,"[0.48520609496170874, 0.48520609496170874, 0.4856622891047899, 0.48566238012329904, 0.6437166012747232, 0.699600641737574, 0.47634730443033213, 0.48101510551002113, 0.9499675089779759, 0.4726545404723717]","[0.48520609496170874, 0.48520609496170874, 0.4856622891047899, 0.48566238012329904, 0.6437166012747232, 0.699600641737574, 0.47634730443033213, 0.48101510551002113, 0.9499675089779759, 0.4726545404723717]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.5018278093516635, 0.573218143977871, 0.33333333333333337, 0.33333333333333337, 0.9073394821331036, 0.33333333333333337]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.33333333333333337, 0.5018278093516635, 0.573218143977871, 0.33333333333333337, 0.33333333333333337, 0.9073394821331036, 0.33333333333333337]","[0.891297561049275, 0.891297561049275, 0.8943840579007817, 0.894384675261888, 0.8974711721133948, 0.8974749100181221, 0.834294697840244, 0.8636521422410941, 0.9967984376384175, 0.8120704441587805]","[0.891297561049275, 0.891297561049275, 0.8943840579007817, 0.894384675261888, 0.8974711721133948, 0.8974749100181221, 0.834294697840244, 0.8636521422410941, 0.9967984376384175, 0.8120704441587805]"
8,O_Refused,"{'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Sent (online only)'}",{'End'},True,False,0.230746328830719,13,40,11,8,19,0.9705014067112239,0.9938948922129723,0.9481838308058279,25.286906957626343,10.696766138076782,0.9705014067112239,0.9938948922129723,0.9481838308058279,"[0.8987922600373515, 0.9352145109778434, 0.9399684085927033, 0.8970046168628295, 0.9328737707602036, 0.9013566588705266, 0.9519938271150646, 0.9416863676069828, 0.944027155100993, 0.9424304673488425, 0.9424955345884677, 0.9426251319426383, 0.9219783138957762, 0.9404454622156095, 0.8893203335568323, 0.9165253625269433, 0.9442414528456933, 0.9519931622783683, 0.9354373056771995, 0.9371745349725623, 0.8938802063722128, 0.937431586045237, 0.9636767466234415, 0.9416836718235545, 0.8807721982076376, 0.9136637465414262, 0.9278774568462596, 0.9423983837071498, 0.9292519463254915, 0.9405146732490847, 0.8996803535551097, 0.934203498532111, 0.8330312822269654, 0.8941685599435395, 0.8918187277274738, 0.9317101814658908, 0.9259866074830922, 0.9423315367838965, 0.8472577216490405, 0.9146637016928366]","[0.9081532437006495, 0.941817506797229, 0.9464286146025053, 0.9056646526157134, 0.9388021560547324, 0.9096967744434469, 0.956377645253619, 0.9477978167672924, 0.9499403463842535, 0.9486495596573891, 0.9487091393989778, 0.9488278549291993, 0.9385754941886535, 0.9467023963660657, 0.9039202680130598, 0.9256029000640816, 0.9499670370977745, 0.9563771122705793, 0.9432003314578089, 0.944326484833425, 0.908911915535692, 0.9436930141781602, 0.9705014067112239, 0.947795658737787, 0.8967934376171633, 0.922994171308143, 0.942453280110489, 0.9486317442330965, 0.9432091187904453, 0.9467256662770417, 0.9116827965272993, 0.9400266622741876, 0.8564743496129905, 0.9051792876502549, 0.9049950094528991, 0.9377308429354118, 0.9395368993981357, 0.9475041883702296, 0.86670725678059, 0.9220064985445239]","[0.8289298582846292, 0.893085847840441, 0.9017966297518663, 0.815872823434919, 0.8772295014186116, 0.8231013263005007, 0.9116629165440733, 0.9020298116722547, 0.9063339550354504, 0.9060284403546299, 0.9061483157557179, 0.9063881617463981, 0.9735357660458275, 0.9000268871412247, 0.8536057901205447, 0.8596109842541246, 0.8975603290205233, 0.9116629165440733, 0.8979638678350284, 0.8962547971914064, 0.8592117656208145, 0.8880921472873009, 0.9930349432246313, 0.9020298116722547, 0.8474804782063537, 0.8545910758669665, 0.9986296279091373, 0.9061358967227969, 0.9817740184031548, 0.8998930338280519, 0.8552717168518695, 0.8795871395691269, 0.804705093667366, 0.8211054453486415, 0.8492161093396762, 0.8751778007168924, 0.9628620866444502, 0.8941148139613577, 0.8069274971710224, 0.8455763401341312]","[0.8421352177714581, 0.9019247779102412, 0.9104203558349622, 0.8297398277429492, 0.8871149581997423, 0.836533010746042, 0.9190317098156081, 0.9106144226693188, 0.914577132961891, 0.9142911483268266, 0.914401479172547, 0.9146222207674242, 0.9785130618886808, 0.9088114775038064, 0.8677263039820527, 0.8726483763807351, 0.9073394821331036, 0.9190317098156081, 0.9080464525144158, 0.906207327413093, 0.8747257647830723, 0.8981207818681296, 0.9938948922129723, 0.9106144226693188, 0.8621918115535614, 0.8680230746919615, 0.999086001099897, 0.9143911484403606, 0.9853692106530865, 0.9086459170081447, 0.8690878490894477, 0.8893067143275535, 0.8235423443634324, 0.8370408123097832, 0.8636103253653533, 0.8852068418426555, 0.9683180766694344, 0.9027913305990516, 0.8253586923216973, 0.8575967643528434]","[0.98151453382558, 0.98151453382558, 0.98151453382558, 0.9960539285345938, 0.9960553827649108, 0.9960553827649108, 0.9960582912255447, 0.9849901665844214, 0.9849916208147383, 0.9818800272811748, 0.981880506124794, 0.9818802397263565, 0.8756070649612395, 0.9846649805524339, 0.9281539435390294, 0.9815106518514451, 0.9960446370250836, 0.9960568356126567, 0.976174599791945, 0.9820095219222325, 0.9314639597527528, 0.9925757874994783, 0.9360046014521762, 0.9849842677682761, 0.9167864775895922, 0.9815095151048503, 0.8664874606678297, 0.9816842254637463, 0.8820640683547571, 0.9849770493686576, 0.948953256648377, 0.9960514994792679, 0.8634244330727248, 0.9815041789003985, 0.9389216008564968, 0.996050362747811, 0.8918314441523867, 0.9960450266144222, 0.8918314441523867, 0.9960450266144222]","[0.9854025109768904, 0.9854025109768904, 0.9854025109768904, 0.9968838906004771, 0.996885038968113, 0.996885038968113, 0.9968873357033847, 0.9881471272374073, 0.9881482756050431, 0.9856911315967722, 0.9856915498051603, 0.9856913795174147, 0.9017701535548284, 0.9878903363354297, 0.9432650488417755, 0.9853994454834759, 0.9967973985351546, 0.9968861775223536, 0.9811857047733238, 0.9857933901269901, 0.9458788820494552, 0.9941372936198078, 0.9481838308058279, 0.9881424358843526, 0.9342884583759585, 0.9853985478244294, 0.8918965432247197, 0.9855364715126892, 0.9045087303961423, 0.988136735687055, 0.9586681738009252, 0.9968819637056172, 0.8921498478732077, 0.985394333963379, 0.9505456839718898, 0.9968810660560106, 0.9124172541395189, 0.996876852239274, 0.9124172541395189, 0.996876852239274]"
5,O_Returned,"{'O_Sent (mail and online)', 'O_Sent (online only)'}","{'O_Cancelled', 'O_Accepted', 'O_Refused', 'End'}",True,False,0.004639714956283569,8,8,8,6,14,0.9781782470715119,1.0,0.9572885332183464,6.173578977584839,1.912670373916626,0.9781782470715119,1.0,0.9572885332183464,"[0.8275507250245707, 0.8842969441220854, 0.9588532073481528, 0.9342327552738167, 0.8669032608760302, 0.8666233150725113, 0.9661603094547668, 0.9369721394946204]","[0.8782478835684197, 0.9170560035495028, 0.974312603487979, 0.948225402521628, 0.9081393846861179, 0.9072372689662983, 0.9781782470715119, 0.9499675089779759]","[0.7577190823059383, 0.858306454351, 0.9908652740643218, 0.8835051460058787, 0.8262997878343796, 0.8229018582722609, 1.0, 0.8854734958671335]","[0.8201357161046782, 0.8903263954588458, 0.9934173974351893, 0.906055210263175, 0.8737797415642831, 0.8702489436915299, 1.0, 0.9073394821331036]","[0.9115604382941302, 0.9119106288991244, 0.9288448460120611, 0.9911403831626228, 0.9117033732349442, 0.9152513783046607, 0.9345359036711262, 0.994830951629224]","[0.9452233571946985, 0.9454402540823984, 0.9559287678661701, 0.9945126360021226, 0.9453118865366168, 0.9475094076756475, 0.9572885332183464, 0.9967984376384175]"
3,O_Sent (mail and online),{'O_Created'},"{'O_Cancelled', 'O_Refused', 'O_Returned', 'End'}",True,False,0.14807024598121643,13,24,11,8,19,0.9499635181316701,0.9073394821331036,0.9967896496355934,15.277515172958374,6.7582948207855225,0.9499635181316701,0.9073394821331036,0.9967896496355934,"[0.7587347982344508, 0.7955811170964795, 0.812210032911909, 0.7587347982344508, 0.8243334819702212, 0.7587347982344508, 0.8061678833012946, 0.8080730306687892, 0.8074280579548527, 0.8762023916208445, 0.8101234082833333, 0.8099095310766766, 0.7409612741632279, 0.7625306522172637, 0.8203971764171866, 0.8080710799965773, 0.7526547305288604, 0.7606857132120928, 0.9442371524917819, 0.8761975178470202, 0.8831765541846035, 0.8437886413358667, 0.9401470542419141, 0.8744835125061221]","[0.796962279977047, 0.8099604440014228, 0.8256779985107715, 0.796962279977047, 0.8371083800363557, 0.796962279977047, 0.8329811209204602, 0.8293546637308985, 0.8341397113773868, 0.8857367160012007, 0.8312605143923598, 0.8364200659349798, 0.7828518075909044, 0.800346932559969, 0.845271249608728, 0.8293530317330374, 0.7932491841268543, 0.7987068190292501, 0.9499635181316701, 0.8857327835404389, 0.8961423935734214, 0.8553999337066418, 0.9466329423388175, 0.8841329162466595]","[0.6689093368829181, 0.6608178260755379, 0.6840786438957638, 0.6689093368829181, 0.7014563144387777, 0.6689093368829181, 0.7457454411452692, 0.7141538447981106, 0.7479022653014942, 0.7800280039198599, 0.7173557047573946, 0.7521688324487181, 0.6735280407277853, 0.6746374903062493, 0.7323908518655384, 0.7141538447981106, 0.6631069670593819, 0.6719410935296882, 0.8975603290205233, 0.7800280039198599, 0.7968390245899123, 0.7300996227875036, 0.8946684300591107, 0.7773157198292655]","[0.7135748082884648, 0.6808393501681145, 0.7033435072929136, 0.7135748082884648, 0.7200950823766528, 0.7135748082884648, 0.7729929536215194, 0.7388867534568843, 0.7749883798223737, 0.7951936090104998, 0.7419116919016895, 0.7789320339579042, 0.7180269973814188, 0.7188550006795904, 0.7643865786444053, 0.7388867534568843, 0.7107144383128514, 0.716370990096515, 0.9073394821331036, 0.7951936090104998, 0.8169707781058202, 0.7475935990110578, 0.9049797245452538, 0.7926186038928865]","[0.8764270811223689, 0.9993910312205191, 0.9994033300752999, 0.8764270811223689, 0.9994033300752999, 0.8764270811223689, 0.8772447804266782, 0.9304356882082873, 0.8772485661651788, 0.9994279277848614, 0.930447987063068, 0.8772523414730656, 0.8233995560394358, 0.8767562643518516, 0.9324422940583444, 0.9304305158997641, 0.8701640431887139, 0.8764387524434709, 0.9960350667707898, 0.9994152458252628, 0.9904969221519695, 0.9994146182999408, 0.9904969221519695, 0.9994146182999408]","[0.9024176988640954, 0.9995191132866214, 0.9995288253704804, 0.9024176988640954, 0.9995288253704804, 0.9024176988640954, 0.9030634146121448, 0.9450668829123233, 0.9030666756219902, 0.9995482495381984, 0.9450765949961824, 0.9030699283840622, 0.8605432496066603, 0.9026776462483608, 0.945299480886474, 0.9450626445996265, 0.8974719416608303, 0.9024269154010257, 0.9967896496355934, 0.9995382336331098, 0.9923054750473976, 0.9995377380913923, 0.9923054750473976, 0.9995377380913923]"
2,O_Sent (online only),{'O_Created'},"{'O_Cancelled', 'O_Refused', 'O_Returned', 'End'}",True,False,0.14528025686740875,13,24,11,8,19,0.9499673053509278,0.9073394821331036,0.9967979892415675,15.354801177978516,6.591981649398804,0.9499673053509278,0.9073394821331036,0.9967979892415675,"[0.8249136669695486, 0.822824118088716, 0.8406199883028003, 0.8249136669695486, 0.824341422296578, 0.8249136669695486, 0.8231413899222539, 0.8408458930138113, 0.8405036447024604, 0.8762023916208445, 0.8734854905378917, 0.8733452366651532, 0.695708820152891, 0.8258544762561812, 0.8212519194851723, 0.8463931920982944, 0.8403298194578873, 0.8408437385832777, 0.9442417806642172, 0.8762020031675756, 0.9223197656374335, 0.8744835125061221, 0.8249195998808013, 0.8437886413358667]","[0.8394927247231868, 0.8356856489574096, 0.8524244383227245, 0.8394927247231868, 0.837114844549829, 0.8394927247231868, 0.8364969134556972, 0.8529303856654219, 0.8528180196642043, 0.8857367160012007, 0.883477934881578, 0.8835523832618735, 0.741968090442385, 0.8403726441403828, 0.8390501763281631, 0.8595284420249972, 0.860876211541662, 0.8529286348434051, 0.9499673053509278, 0.8857364021155468, 0.9393568365560397, 0.8841329162466595, 0.8590872132432874, 0.8553999337066418]","[0.7054171679286675, 0.6992621549891385, 0.7253616317954106, 0.7054171679286675, 0.7014563144387777, 0.7054171679286675, 0.7027748259102002, 0.7273939526167282, 0.7284697654948248, 0.7800280039198599, 0.77767043357773, 0.7792651831247103, 0.5795229127012534, 0.7068001574094098, 0.7292359089062921, 0.7373974989181211, 0.7561699972373147, 0.7273939526167282, 0.8975603290205233, 0.7800280039198599, 0.9599711539411422, 0.7773157198292655, 0.7705755265168799, 0.7300996227875036]","[0.7262406800003288, 0.7179828346064527, 0.7430546294728546, 0.7262406800003288, 0.7200950823766528, 0.7262406800003288, 0.7217231940832298, 0.745228842109748, 0.746371233611899, 0.7951936090104998, 0.7931514192569368, 0.7947613083993122, 0.6323939707662882, 0.7275636643942227, 0.7497523888745943, 0.7567399493936315, 0.7830174425006978, 0.745228842109748, 0.9073394821331036, 0.7951936090104998, 0.9719044251223807, 0.7926186038928865, 0.8144358775978444, 0.7475935990110578]","[0.9931519634627467, 0.9994260451838249, 0.9994266727175037, 0.9931519634627467, 0.9994266727175037, 0.9931519634627467, 0.9932603722288186, 0.9962279913856785, 0.9932606238123735, 0.9994279277848614, 0.9962286189193574, 0.9932608084969604, 0.8701640431887139, 0.9931402921416448, 0.9398425747827022, 0.9931992830951181, 0.9455693096344459, 0.9962219429142599, 0.996045366575201, 0.9994269169909364, 0.8875103881768371, 0.9994146182999408, 0.8875103881768371, 0.9994146182999408]","[0.9945922847041457, 0.9995467628974123, 0.999547258444341, 0.9945922847041457, 0.999547258444341, 0.9945922847041457, 0.9946778922705338, 0.9970213434801647, 0.994678105846163, 0.9995482495381984, 0.9970218390270934, 0.994678266592924, 0.8974719416608303, 0.9945830681672154, 0.9524952551381576, 0.9946296517798581, 0.9559282397588403, 0.9970165588040993, 0.9967979892415675, 0.9995474500731172, 0.9089185483983734, 0.9995377380913923, 0.9089185483983734, 0.9995377380913923]"
