,t_add,prev,foll,skip,loop,time_finding_nets,n_nodes_used,n_nets_found,net_trans,net_places,net_nodes,f1_tran,precision_tran,fitness_tran,time_conf_tran,time_conf_approx,f1_approx_best,precision_approx_best,fitness_approx_best,f1_approx,f1_complete,precision_approx,precision_complete,fitness_approx,fitness_complete
5,A_Accepted,{'A_Concept'},"{'A_Denied', 'A_Complete', 'A_Cancelled'}",False,False,2.032097652554512,16,39,15,11,26,0.9668756412156088,0.9363803554519161,0.9994240846809277,61.32100176811218,27.577844858169556,0.9668756412156088,0.9363803554519161,0.9994240846809277,"[0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.644984293911423, 0.644984293911423, 0.6448769351228661, 0.6448769351228661, 0.6449843046451292, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.6448769351228661, 0.644984293911423, 0.6449842831777161, 0.6448769351228661, 0.644984293911423, 0.6449842831777161, 0.6449843153788349, 0.6448769351228661, 0.6449843046451292, 0.644984293911423, 0.7018870986166424, 0.7693047427891815, 0.644985890816918, 0.7018870986166424, 0.6453340877801841, 0.9675996558887925, 0.6281464080774921, 0.614058304689529, 0.6329757432026608, 0.6271959967515282, 0.6405088256125698, 0.6281464080774921, 0.6248505019829015, 0.614058304689529]","[0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8497011912969824, 0.8497011912969824, 0.8495568730180014, 0.8495568730180014, 0.849701205727361, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8495568730180014, 0.8497011912969824, 0.8497011768666033, 0.8495568730180014, 0.8497011912969824, 0.8497011768666033, 0.8497012201577391, 0.8495568730180014, 0.849701205727361, 0.8497011912969824, 0.7904530758536206, 0.8403783331993371, 0.7968350968681008, 0.7904530758536206, 0.7461276454256913, 0.9668756412156088, 0.8274206175471434, 0.8093105193502734, 0.8337389389781251, 0.8261838855724614, 0.8430869760900859, 0.8274206175471434, 0.8221316314950069, 0.8093105193502734]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5717140138643468, 0.666925650498676, 0.5, 0.5717140138643468, 0.5002914134145326, 0.9378491763020567, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.6892102935712854, 0.76886173076782, 0.6991650634675883, 0.6892102935712854, 0.6245128999582912, 0.9363803554519161, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835, 0.7848612922387835]","[0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9083883935975755, 0.9083883935975755, 0.9079626176153637, 0.9079626176153637, 0.9083884361794319, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9079626176153637, 0.9083883935975755, 0.9083883510157191, 0.9079626176153637, 0.9083883935975755, 0.9083883510157191, 0.9083884787612884, 0.9079626176153637, 0.9083884361794319, 0.9083883935975755, 0.9088142547435001, 0.9088162146357518, 0.9083947287349878, 0.9088142547435001, 0.9088142121616437, 0.999299463315866, 0.8446152218537588, 0.795532475696296, 0.8623077786820132, 0.8411873146296465, 0.8908547291932707, 0.8446152218537588, 0.8328019966515083, 0.795532475696296]","[0.925876217899727, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.9262191114520433, 0.9262191114520433, 0.925876217899727, 0.925876217899727, 0.9262191457448278, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.925876217899727, 0.9262191114520433, 0.9262190771592588, 0.925876217899727, 0.9262191114520433, 0.9262190771592588, 0.9262191800376123, 0.925876217899727, 0.9262191457448278, 0.9262191114520433, 0.9265620735899286, 0.9265637824199612, 0.9262242133785551, 0.9265620735899286, 0.9265620392971441, 0.9994240846809277, 0.8748601567075367, 0.8353319590390298, 0.8891086439727955, 0.8720995329659612, 0.9106439677408372, 0.8748601567075367, 0.8631181157439758, 0.8353319590390298]"
10,A_Cancelled,"{'A_Accepted', 'A_Complete', 'A_Incomplete', 'A_Validating'}",{'End'},True,False,9.338061571121216,19,76,15,11,26,0.9668745804505583,0.9363803554519161,0.9994218179129251,128.26708483695984,54.417834520339966,0.9668745804505583,0.9363803554519161,0.9994218179129251,"[0.9245802364533738, 0.9286235981465638, 0.9477642059287872, 0.9477642059287872, 0.9401975629946537, 0.9244000022914116, 0.9243403137544576, 0.9259831372484174, 0.9215393110242466, 0.9215393110242466, 0.9156017248643955, 0.9243356856203915, 0.9260040496846117, 0.9146263825091768, 0.9146263825091768, 0.9244167306638023, 0.9268756439847421, 0.9309004808415634, 0.9243402990461425, 0.9259831372484174, 0.9243356856203915, 0.9242659339700617, 0.9146263825091768, 0.9067001028508859, 0.9215393110242466, 0.9146263825091768, 0.9067001028508859, 0.9232801161410399, 0.9156017248643955, 0.9150469513110923, 0.9069593238559247, 0.9240964895713529, 0.9241980933662527, 0.9241049001744892, 0.9240964895713529, 0.923996242646862, 0.9050538269409728, 0.898688624398105, 0.9064748504032497, 0.9050538269409728, 0.898688624398105, 0.8910350198333785, 0.9277121717061186, 0.9240999846373258, 0.9654685056438017, 0.9477625312221273, 0.9454406186920113, 0.923278659162775, 0.8393153868413336, 0.9242484821542802, 0.9100151414851547, 0.9165957961952066, 0.8572465901169075, 0.9220527226019803, 0.9094824514991655, 0.9243331111018325, 0.8372919602773323, 0.915598217987898, 0.8961498764835436, 0.9268720769023598, 0.8513564282195886, 0.9150436748730573, 0.8732058897126641, 0.9037864317689296, 0.9559581517676542, 0.9446822930940129, 0.9215559800761626, 0.9336475252413181, 0.9307400026189304, 0.9308972436264916, 0.86297443679965, 0.9003266063900538, 0.8489646613464419, 0.9259978955978848, 0.9120059526145028, 0.9306582070507856]","[0.9315052221101451, 0.9345678968809629, 0.9478037615921461, 0.9478037615921461, 0.9418380185355957, 0.9313302588099717, 0.9313326116971015, 0.932666173999244, 0.9288535131117597, 0.9288535131117597, 0.9240690224852189, 0.9313017168275722, 0.9323693440705746, 0.9198377780934204, 0.9198377780934204, 0.931369244211966, 0.9331010806747478, 0.9336113891327321, 0.9313326021240397, 0.932666173999244, 0.9313017168275722, 0.9309094156694588, 0.9198377780934204, 0.9131017510256021, 0.9288535131117597, 0.9198377780934204, 0.9131017510256021, 0.9278417046671699, 0.9240690224852189, 0.9209979214277311, 0.9142543587816568, 0.931078319990884, 0.9311625947818738, 0.9311179096777952, 0.931078319990884, 0.9309949715836534, 0.9148040689118621, 0.9062744630124169, 0.9129097697340279, 0.9148040689118621, 0.9062744630124169, 0.8997349151485511, 0.9520362493347583, 0.931114666773371, 0.9668745804505583, 0.9478026587702532, 0.9461389977639182, 0.927840734222668, 0.8950783223738253, 0.9312301808947965, 0.9206881844312749, 0.9250448357546472, 0.8991951070908188, 0.9291945406061214, 0.9355770338483422, 0.9313000408822495, 0.8963125205956686, 0.9240667323688834, 0.9203653799673462, 0.933098756858888, 0.9170805950182266, 0.9209957380764388, 0.8942759609946856, 0.9144706303377131, 0.9598689130198853, 0.9452164736768676, 0.9345516407600598, 0.9359293661723393, 0.9438984071146803, 0.9336092457592164, 0.8869588677398995, 0.9116051599673535, 0.8989136651608839, 0.9323653336735682, 0.9275389890354732, 0.9334074842248243]","[0.8893058231541929, 0.8939980127648528, 0.901192188694233, 0.901192188694233, 0.890458540441574, 0.8885785049990138, 0.8891374698366973, 0.8921826466033497, 0.8839685331606685, 0.8839685331606685, 0.8731061947892623, 0.8888568971319598, 0.8891555838869529, 0.8431066730365111, 0.8431066730365111, 0.8890064887708735, 0.8907638875262445, 0.8711823009763243, 0.8891374698366973, 0.8921826466033497, 0.8888568971319598, 0.8859563369911378, 0.8431066730365111, 0.8297366937138063, 0.8839685331606685, 0.8431066730365111, 0.8297366937138063, 0.8605919620590736, 0.8731061947892623, 0.846397589827655, 0.8326638562576929, 0.8880227581998128, 0.8882079298761762, 0.88836989668199, 0.8880227581998128, 0.887837663715741, 0.8541215852325315, 0.8164161594538126, 0.8293569556022773, 0.8541215852325315, 0.8164161594538126, 0.8038729999002648, 0.9982575085540489, 0.88836989668199, 0.9339790437267542, 0.901192188694233, 0.9001519262072708, 0.8605919620590736, 0.8500780497525657, 0.8887073558276475, 0.8739764164741721, 0.8749138966760113, 0.8290593781325355, 0.8821703111601127, 0.9117421546291742, 0.8888568971319598, 0.7945024127738056, 0.8731061947892623, 0.9001967887020134, 0.8907638875262445, 0.7878472433286731, 0.846397589827655, 0.8467212039904375, 0.8518687489033163, 0.9266372335505904, 0.8956395980422889, 0.8999379453998569, 0.8760112189131799, 0.9292063949481913, 0.8711823009763243, 0.8392265249099731, 0.8457430437938543, 0.8665309403910997, 0.8891555838869529, 0.892596135223693, 0.8707636889002119]","[0.8913184715337008, 0.8951307691736635, 0.9011025169984206, 0.9011025169984206, 0.8922622922629064, 0.8907441604100559, 0.891179911937679, 0.8936252347757659, 0.8866510591108174, 0.8866510591108174, 0.8779724982496653, 0.8909481232975793, 0.8911059969817768, 0.8518600390751163, 0.8518600390751163, 0.8910715385088961, 0.8924435602174843, 0.8757896427181401, 0.891179911937679, 0.8936252347757659, 0.8909481232975793, 0.8884428627216929, 0.8518600390751163, 0.8403790077945753, 0.8866510591108174, 0.8518600390751163, 0.8403790077945753, 0.8674703471171099, 0.8779724982496653, 0.8555839375759138, 0.8440188691302656, 0.890286717378584, 0.8904391461755651, 0.8905728886079339, 0.890286717378584, 0.890134340759366, 0.8613948123037746, 0.8288850707360048, 0.8400521089641255, 0.8613948123037746, 0.8288850707360048, 0.8180110304819067, 0.9993822931524389, 0.8905728886079339, 0.9363803554519161, 0.9011025169984206, 0.9002570783394129, 0.8674703471171099, 0.9029882135499657, 0.8908247422680412, 0.8790030050684943, 0.8797346789289493, 0.8740041127883011, 0.8855003749713672, 0.9322511053052563, 0.8909481232975793, 0.8700068721931885, 0.8779724982496653, 0.9118999354133228, 0.8924435602174843, 0.8867568685664226, 0.8555839375759138, 0.8568784953368215, 0.8608049565189692, 0.9303976449217014, 0.8964394712905297, 0.9086408698845007, 0.8798811608826251, 0.9341711922100774, 0.8757896427181401, 0.8507946645704881, 0.8557415983849899, 0.908568813824963, 0.8911059969817768, 0.902658159354286, 0.8754346205538113]","[0.9627685571785419, 0.9660394316787232, 0.9994120518454352, 0.9994120518454352, 0.9958219499573745, 0.9632309844820227, 0.9624455817742144, 0.9624455498822336, 0.9624455498822336, 0.9624455498822336, 0.9624455498822336, 0.9627645015816573, 0.9660387130460905, 0.9994046592842987, 0.9994046592842987, 0.9627648608979736, 0.9660390723624068, 0.999408355564867, 0.9624455498822336, 0.9624455498822336, 0.9627645015816573, 0.966038353729774, 0.9994046592842987, 0.9994009630037304, 0.9624455498822336, 0.9994046592842987, 0.9994009630037304, 0.9958185920861575, 0.9624455498822336, 0.9958152342149404, 0.9958118763437235, 0.9632251316337608, 0.9632280711365108, 0.9628353017789096, 0.9632251316337608, 0.9632250926546732, 0.9624455498822336, 0.9994009630037304, 0.9994046592842987, 0.9624455498822336, 0.9994009630037304, 0.9993972667231622, 0.8664793934322932, 0.9628246294318566, 0.9991554138955466, 0.9994083274442939, 0.9955278931862882, 0.9958152022729218, 0.828821844363735, 0.9627507469247176, 0.9491538337458485, 0.9624479166215602, 0.8874179362815773, 0.9657120059256604, 0.9072339217780342, 0.9627589155240522, 0.884952903389868, 0.9624378001309127, 0.8921391879036512, 0.9660313226110859, 0.9260024476824931, 0.9958074735148605, 0.9014009079113967, 0.9624431413289767, 0.9871952643754823, 0.9994069979178968, 0.9442381815043774, 0.9994022226786308, 0.9322786809407008, 0.9994008931522337, 0.8881054954944434, 0.962441811787735, 0.8320964371145156, 0.9660253177054672, 0.9322786809407008, 0.9994008931522337]","[0.9754868610267328, 0.9776401738202621, 0.9996103502836504, 0.9996103502836504, 0.9972468807206308, 0.9757914751601491, 0.9752742368278846, 0.9752742158324565, 0.9752742158324565, 0.9752742158324565, 0.9752742158324565, 0.9754841911081356, 0.977639700723284, 0.9996054835434341, 0.9996054835434341, 0.9754844276566246, 0.977639937271773, 0.9996079169135422, 0.9752742158324565, 0.9752742158324565, 0.9754841911081356, 0.9776394641747949, 0.9996054835434341, 0.9996030501733261, 0.9752742158324565, 0.9996054835434341, 0.9996030501733261, 0.9972446701353423, 0.9752742158324565, 0.9972424595500539, 0.9972402489647653, 0.9757874374064033, 0.9757894648999536, 0.9755308009583512, 0.9757874374064033, 0.9757874117453247, 0.9752742158324565, 0.9996030501733261, 0.9996054835434341, 0.9752742158324565, 0.9996030501733261, 0.999600616803218, 0.9089733567149797, 0.9755236816943189, 0.9994218179129251, 0.9996078969340073, 0.9969488472859006, 0.9972424280308623, 0.8873058041444366, 0.9754751360133108, 0.9665238885414359, 0.9752757739264986, 0.9258813332179378, 0.9774246198260743, 0.9389267787351993, 0.9754805136422756, 0.9242585296337911, 0.9752691139434464, 0.9289894718881069, 0.977634835382763, 0.9495516657067412, 0.9972373399429217, 0.9350867343118595, 0.9752726302110756, 0.9912683201217853, 0.9996070216643749, 0.961983529014803, 0.9996038779720596, 0.9538303260621961, 0.9996030027024272, 0.9263339736507308, 0.9752717549350095, 0.8894615647715912, 0.9776308821769484, 0.9538303260621961, 0.9996030027024272]"
8,A_Complete,{'A_Accepted'},"{'A_Denied', 'End', 'A_Cancelled', 'A_Validating'}",True,False,2.1136241406202316,17,48,14,10,24,0.9668756412156088,0.9363803554519161,0.9994240846809277,80.73015928268433,33.324225425720215,0.9668756412156088,0.9363803554519161,0.9994240846809277,"[0.716602534488309, 0.7166025328752603, 0.7920547074040012, 0.7920547074040012, 0.7920555525961773, 0.7165414606817715, 0.7165414606817715, 0.8494691189460475, 0.8494691189460475, 0.7165414606817715, 0.7165414606817715, 0.7811507080818205, 0.7165414606817715, 0.7165414606817715, 0.7165414606817715, 0.7165414606817715, 0.8494691189460475, 0.8288575878048534, 0.8661609563934154, 0.8494691189460475, 0.8288575878048534, 0.7811527882094211, 0.919293096525404, 0.9172666370706756, 0.8932801837373306, 0.7161430804891328, 0.7161430804891328, 0.7161430804891328, 0.7161430804891328, 0.7161430804891328, 0.965470057956152, 0.9172666170862844, 0.689954718458109, 0.7165389402204997, 0.6884325162053666, 0.7165388039972913, 0.787093507507055, 0.7811510015272038, 0.9489344053378306, 0.9192895869365398, 0.6976696488568582, 0.7165396439239414, 0.6959041930877782, 0.7166005488173199, 0.7694211967098269, 0.7811490938316942, 0.66725811131063, 0.7165369872195251]","[0.8404284819215339, 0.8404284805783978, 0.865713355777755, 0.865713355777755, 0.8657140889219995, 0.8403776303400902, 0.8403776303400902, 0.868073101976766, 0.868073101976766, 0.8403776303400902, 0.8403776303400902, 0.849144012784057, 0.8403776303400902, 0.8403776303400902, 0.8403776303400902, 0.8403776303400902, 0.868073101976766, 0.8501185809841192, 0.8867947002695344, 0.868073101976766, 0.8501185809841192, 0.8491455414346147, 0.9314298396110248, 0.9262173108231918, 0.9058053011377217, 0.8401300778198053, 0.8401300778198053, 0.8401300778198053, 0.8401300778198053, 0.8401300778198053, 0.9668756412156088, 0.9262172969742163, 0.8187431922001275, 0.8403755318571733, 0.8175341418641768, 0.8403754184408644, 0.8688544695177091, 0.8491441500656718, 0.955931735546428, 0.9314275238414403, 0.8249195059073617, 0.8403761177448955, 0.82349894413566, 0.8404268285169956, 0.8550158674365255, 0.8491427481300828, 0.80103470168706, 0.8403739058360741]","[0.6003728787763488, 0.6003728787763488, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.6003728787763488, 0.6003728787763488, 0.7385600282320376, 0.7385600282320376, 0.6003728787763488, 0.6003728787763488, 0.6775824491162383, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.7385600282320376, 0.7079530483800422, 0.7850591841227372, 0.7385600282320376, 0.7079530483800422, 0.6775824491162383, 0.8769293918254316, 0.8474744103424767, 0.80741947491602, 0.5998137342481896, 0.5998137342481896, 0.5998137342481896, 0.5998137342481896, 0.5998137342481896, 0.9339790437267542, 0.8474744103424767, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.6825530668713267, 0.6775824491162383, 0.9325079703512988, 0.8769293918254316, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.6003728787763488, 0.6825530668713267, 0.6775824491162383, 0.6003728787763488, 0.6003728787763488]","[0.76886173076782, 0.76886173076782, 0.812174192952285, 0.812174192952285, 0.812174192952285, 0.76886173076782, 0.76886173076782, 0.7670648657074826, 0.7670648657074826, 0.76886173076782, 0.76886173076782, 0.7684926264975127, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.7670648657074826, 0.7394683439463412, 0.8114376027669105, 0.7670648657074826, 0.7394683439463412, 0.7684926264975127, 0.8894352826383516, 0.8627792151125828, 0.8280220577751345, 0.7684474080699735, 0.7684474080699735, 0.7684474080699735, 0.7684474080699735, 0.7684474080699735, 0.9363803554519161, 0.8627792151125828, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.7991354687829471, 0.7684926264975127, 0.9352202644971043, 0.8894352826383516, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.76886173076782, 0.7991354687829471, 0.7684926264975127, 0.76886173076782, 0.76886173076782]","[0.8886393655291451, 0.888639360568115, 0.8888271802094817, 0.8888271802094817, 0.8888293088892634, 0.8884515529749644, 0.8884515529749644, 0.9995746026476968, 0.9995746026476968, 0.8884515529749644, 0.8884515529749644, 0.9220922043269434, 0.8884515529749644, 0.8884515529749644, 0.8884515529749644, 0.8884515529749644, 0.9995746026476968, 0.9995634892313878, 0.9659499314826275, 0.9995746026476968, 0.9995634892313878, 0.922098001290702, 0.9659576813204783, 0.9995857160640057, 0.9995746026476968, 0.8884515529749644, 0.8884515529749644, 0.8884515529749644, 0.8884515529749644, 0.8884515529749644, 0.9991587389573707, 0.999585668599409, 0.810958041237902, 0.8884438031371136, 0.8067646475630461, 0.8884433842844232, 0.9294487059257999, 0.9220930221070434, 0.9659499314826275, 0.9659499314826275, 0.8326015254529231, 0.8884459668549882, 0.8275903435159284, 0.8886332585010006, 0.881625108981324, 0.9220877057138533, 0.7509146200410048, 0.888437798164447]","[0.9266857156412691, 0.9266857123752896, 0.926809359092315, 0.926809359092315, 0.926811039646157, 0.9265620735899286, 0.9265620735899286, 0.9997173633024686, 0.9997173633024686, 0.9265620735899286, 0.9265620735899286, 0.9487086183708757, 0.9265620735899286, 0.9265620735899286, 0.9265620735899286, 0.9265620735899286, 0.9997173633024686, 0.9997100470418713, 0.9775813387079859, 0.9997173633024686, 0.9997100470418713, 0.9487124346678948, 0.9775864406344977, 0.999724679563066, 0.9997173633024686, 0.9265620735899286, 0.9265620735899286, 0.9265620735899286, 0.9265620735899286, 0.9265620735899286, 0.9994240846809277, 0.9997246472942762, 0.8755460123977383, 0.9265569716634168, 0.8727853886561628, 0.9265566959214352, 0.9519012172293397, 0.9487089610956106, 0.9775813387079859, 0.9775813387079859, 0.8897944996629971, 0.9265583960970374, 0.8864955039327437, 0.9266816952205327, 0.91929881611412, 0.9487054611577589, 0.8360178147292313, 0.926553018428544]"
6,A_Concept,"{'A_Submitted', 'A_Create Application'}",{'A_Accepted'},False,False,0.03294691443443298,6,6,18,13,31,0.9668756412156088,0.9363803554519161,0.9994240846809277,8.530328512191772,6.38866400718689,0.9668756412156088,0.9363803554519161,0.9994240846809277,"[0.882510042111084, 0.8639699385934582, 0.9229595083716283, 0.9123982002204591, 0.9210068346626136, 0.9668756412156088]","[0.882510042111084, 0.8639699385934582, 0.9229595083716283, 0.9123982002204591, 0.9210068346626136, 0.9668756412156088]","[0.7901158571882823, 0.7910209628607435, 0.8773895345080628, 0.8733994804301985, 0.889317264779605, 0.9363803554519161]","[0.7901158571882823, 0.7910209628607435, 0.8773895345080628, 0.8733994804301985, 0.889317264779605, 0.9363803554519161]","[0.9993744011645833, 0.9517406958629686, 0.9735224461330784, 0.9550424108036879, 0.9550382805026271, 0.9994240846809277]","[0.9993744011645833, 0.9517406958629686, 0.9735224461330784, 0.9550424108036879, 0.9550382805026271, 0.9994240846809277]"
4,A_Create Application,set(),"{'A_Submitted', 'A_Concept'}",False,False,0.022958964109420776,6,4,18,13,31,0.9668756412156088,0.9363803554519161,0.9994240846809277,6.1276514530181885,4.457456111907959,0.9668756412156088,0.9363803554519161,0.9994240846809277,"[0.882510042111084, 0.8339265428134809, 0.9668756412156088, 0.8852376137498169]","[0.882510042111084, 0.8339265428134809, 0.9668756412156088, 0.8852376137498169]","[0.7901158571882823, 0.7420674395174147, 0.9363803554519161, 0.824941960409024]","[0.7901158571882823, 0.7420674395174147, 0.9363803554519161, 0.824941960409024]","[0.9993744011645833, 0.9517406958629686, 0.9994240846809277, 0.9550424108036879]","[0.9993744011645833, 0.9517406958629686, 0.9994240846809277, 0.9550424108036879]"
